ip,status,ths_15m,primary_cause,secondary_causes,solutions,evidence,file
10.102.0.177,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:3,"========== errors（错误） ==========
2026-03-19T21:54:49.707092Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-19T21:55:20.752210Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-19T21:55:41.780561Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:33.029439Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:54.054021Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:41.783996Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:42.788976Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:40:42.791255Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:02.819240Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:04.822466Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:13.831522Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)",logs_10_102_0_177_MINER-10-102-0-177.txt
10.102.0.178,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-22T00:02:06.054504Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:03:31.468751Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:04:51.201051Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:16:02.441585Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:17:23.168137Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T01:18:35.705313Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T01:20:03.030425Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T07:21:03.566750Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T07:22:23.793800Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T13:37:30.881230Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T13:38:43.215235Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:17:30.689609Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_178_MINER-10-102-0-178.txt
10.102.0.180,0算力,0.000000,算力板部分失效（芯片数量严重不足）,总线/通信异常；网络/矿池连接异常,定位异常算力板并单板测试；检查该板排线、供电及散热状态；复位或升级固件后复测芯片识别数量；若芯片长期缺失，安排维修或更换算力板；当前日志涉及 HB:3,"========== errors（错误） ==========
2026-03-16T20:54:16.934715Z [ERROR] BUG[Serial/R/3]: Failed to submit response send failed because receiver is gone
2026-03-19T21:54:48.326518Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-19T21:55:19.373929Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-19T21:55:40.407923Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-22T18:15:33.231796Z [ERROR] BUG[Serial/R/3]: Failed to submit response send failed because receiver is gone
2026-03-15T18:40:41.865730Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:42.870162Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:40:42.871569Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:03.900145Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:04.901893Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:13.913990Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)",logs_10_102_0_180_MINER-10-102-0-180.txt
10.102.0.182,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-23T03:46:22.140434Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:47:31.209422Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:48:39.459623Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:49:51.087957Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T04:00:49.021495Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T04:01:58.098014Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T05:03:02.129061Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T05:04:11.184491Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T11:05:08.651921Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T11:06:20.999998Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T17:13:47.792447Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T17:14:55.215179Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_182_MINER-10-102-0-182.txt
10.102.0.183,0算力,0.000000,多块算力板故障致 SOC 停机（芯片数严重不足/CRC）,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中若多条 Chain 出现「only find … asic」远低于 110，且伴随 ERROR_SOC_INIT，多为多块板同时异常；分别检查各故障链的排线、供电接口；与正常链交叉换槽位判断是板还是槽位/控制板；确认 PSU 各组输出是否稳定，但勿将「power off hashboard」误判为 PSU 本体损坏；必要时逐板更换或送修；若固件支持可尝试仅启用健康链临时恢复部分算力,"2026-03-23 00:27:33 Chain 0 only find 0 asic, will power off hash board 0
2026-03-23 00:27:40 Chain 2 only find 0 asic, will power off hash board 2
2026-03-23 00:27:40 ERROR_SOC_INIT: soc init failed!
2026-03-23 00:27:40 stop_mining: soc init failed!
2026-03-23 00:27:40 ****power off hashboard****
2026-03-23 20:28:29 ****power off hashboard****
2026-03-23 20:35:50 Chain 0 only find 0 asic, will power off hash board 0
2026-03-23 20:35:58 Chain 2 only find 0 asic, will power off hash board 2
2026-03-23 20:35:58 ERROR_SOC_INIT: soc init failed!
2026-03-23 20:35:58 stop_mining: soc init failed!
2026-03-23 20:35:58 ****power off hashboard****
2026-03-23 20:47:44 ****power off hashboard****",logs_10_102_0_183_MINER-10-102-0-183.txt
10.102.0.184,0算力,0.000000,算力板/芯片异常,总线/通信异常；风扇异常,建议人工复核日志并做单机排障,"2026-03-16 09:41:20 !!! reg crc error
2026-03-16 12:57:32 ****power off hashboard****
2026-03-16 13:32:40 ****power off hashboard****
2026-03-16 20:27:58 !!! reg crc error
2026-03-16 20:27:58 !!! reg crc error
2026-03-16 21:42:50 ****power off hashboard****
2026-03-16 21:57:33 ****power off hashboard****
2026-03-16 22:22:28 ****power off hashboard****
2026-03-17 04:27:41 ****power off hashboard****
2026-03-18 15:35:22 !!! reg crc error
2026-03-18 15:35:22 !!! reg crc error
2026-03-20 13:38:41 !!! reg crc error",logs_10_102_0_184_MINER-10-102-0-184.txt
10.102.0.186,0算力,0.000000,算力板/芯片异常,风扇异常；总线/通信异常,建议人工复核日志并做单机排障,"2026-03-16 12:57:32 ****power off hashboard****
2026-03-16 13:32:40 ****power off hashboard****
2026-03-16 21:42:50 ****power off hashboard****
2026-03-16 21:57:33 ****power off hashboard****
2026-03-16 22:22:28 ****power off hashboard****
2026-03-17 04:27:41 ****power off hashboard****
2026-03-18 22:34:16 !!! reg crc error
2026-03-19 18:22:57 !!! reg crc error
2026-03-20 03:21:53 !!! reg crc error
2026-03-22 04:28:17 !!! reg crc error
2026-03-23 23:27:40 ****power off hashboard****
2026-03-15 19:08:04 get test_loop_securely_find_asic_num failed",logs_10_102_0_186_MINER-10-102-0-186.txt
10.102.0.188,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2","2026-03-16T20:56:45.553031Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-19T00:38:19.500182Z [ERROR] Tuner error: {ERR:H2} Stage 8: Zero MCR on hashboards [Address(3)]
2026-03-20T05:57:40.952420Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:19:19.537402Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:22:48.994980Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:07.474298Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-10T07:11:27.511829Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T07:11:27.520770Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 29 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3a missing
2026-03-10T07:12:41.742773Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T07:12:41.752495Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 29 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3a missing
2026-03-10T07:13:54.679641Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T07:13:54.689277Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 29 of read_register(reg=0x0) doesn't match chip count 110: reply 0x3a missing",logs_10_102_0_188_MINER-10-102-0-188.txt
10.102.0.194,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","========== errors（错误） ==========
2026-03-15T18:39:33.941613Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:54.977116Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:47.681669Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:48.679442Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:40:48.684858Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:09.713784Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:10.714642Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:19.727118Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:41.098198Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:41.102696Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:42.098977Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)",logs_10_102_0_194_MINER-10-102-0-194.txt
10.102.0.195,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3","2026-03-22T00:13:24.857456Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:16:32.114587Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I1} unexpected revision of chip 27 (expected: 0x1366 received: 0x0)
2026-03-22T00:24:03.701349Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:40:16.501835Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:42:56.158265Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T01:52:11.921581Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T01:54:24.182460Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T07:55:27.407355Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T07:56:46.501047Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T14:10:21.934919Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:47:16.524615Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I2} detected 420 chips, expected maximum 110 chips on one chain
2026-03-22T18:48:38.858274Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_195_MINER-10-102-0-195.txt
10.102.0.202,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,网络/矿池连接异常；总线/通信异常,断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,"2026-03-14T22:11:52.223383Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T17:09:54.939946Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-14T22:31:22.685920Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-14T22:31:53.730468Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T00:58:36.071353Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T03:49:27.330568Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T08:43:19.543535Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:04.072211Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:33.112371Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:54.141922Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:42.621869Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)",logs_10_102_0_202_MINER-10-102-0-202.txt
10.102.0.206,0算力,0.000000,温度传感器通信失败（误报超温/温差保护停机）,日志含 Fan check passed，可排除风扇本体故障；网络/矿池连接异常,根据日志确认 fail to read tsensor / pic temp 的 chain 号，检查该链算力板排线、PIC 传感器侧连接是否松动或氧化；与正常链交叉换槽位：故障随板走则更换算力板；固定在槽位则查控制板接口与线缆；若日志中 PCB/芯片温度读数明显低于上限仍报 ERROR_TEMP，多为传感器数据异常而非真实过热；确认对应链供电稳定；固件层面勿轻易关闭温度保护，优先硬件修复或更换故障板,"2026-03-23 00:21:10 fail to read tsensor by iic, chain: 1, slave: 72, addr: 0
2026-03-23 00:21:10 fail to read pic temp for chain 1
2026-03-23 00:21:12 fail to read tsensor by iic, chain: 1, slave: 72, addr: 0
2026-03-23 00:21:12 fail to read pic temp for chain 1
2026-03-23 00:21:13 fail to read tsensor by iic, chain: 1, slave: 72, addr: 0
2026-03-23 00:21:13 fail to read pic temp for chain 1
2026-03-23 00:21:14 fail to read tsensor by iic, chain: 1, slave: 72, addr: 0
2026-03-23 00:21:14 fail to read pic temp for chain 1
2026-03-23 00:21:15 fail to read tsensor by iic, chain: 1, slave: 72, addr: 0
2026-03-23 00:21:15 fail to read pic temp for chain 1
2026-03-23 00:21:16 fail to read tsensor by iic, chain: 1, slave: 72, addr: 0
2026-03-23 00:21:16 fail to read pic temp for chain 1",logs_10_102_0_206_MINER-10-102-0-206.txt
10.102.0.212,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","2026-03-15T19:01:00.457663Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T19:02:12.216254Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:56:58.677316Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:58:12.045680Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:19:40.767242Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:07.983206Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:05.794138Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:27.394121Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:31.070473Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:05:44.448847Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-13T17:02:46.392221Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(3)]
2026-03-13T17:05:18.522934Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_212_MINER-10-102-0-212.txt
10.102.0.213,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,3","2026-03-15T19:01:02.275020Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T19:02:13.953327Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:57:03.285819Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:58:14.983810Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:19:38.425865Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:04.703019Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:09.970016Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:29.530748Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:38.187807Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:05:50.059097Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T03:30:48.255435Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T03:30:48.265095Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing",logs_10_102_0_213_MINER-10-102-0-213.txt
10.102.0.214,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","2026-03-22T13:24:12.997125Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:17:30.982172Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:18:50.808055Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:20:35.509313Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1)]
2026-03-22T18:21:44.031119Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1)]
2026-03-22T18:33:00.344452Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:34:22.274216Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T19:35:37.066958Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T19:36:57.524587Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:20:54.190891Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:22:21.030075Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:33:16.074342Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(1)]",logs_10_102_0_214_MINER-10-102-0-214.txt
