ip,status,ths_15m,primary_cause,secondary_causes,solutions,evidence,file
10.102.0.214,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","2026-03-22T13:24:12.997125Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:17:30.982172Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:18:50.808055Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:20:35.509313Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1)]
2026-03-22T18:21:44.031119Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1)]
2026-03-22T18:33:00.344452Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:34:22.274216Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T19:35:37.066958Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T19:36:57.524587Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:20:54.190891Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:22:21.030075Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:33:16.074342Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(1)]",logs_10_102_0_214_MINER-10-102-0-214.txt
10.102.0.217,低算力(<50TH/s),47.518913,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2","2026-03-22T18:19:42.827515Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:06.015477Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:10.076436Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:43.366813Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-14T22:09:27.134476Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:10:51.978510Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T22:10:51.988291Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:13:18.871268Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T22:13:18.880681Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:14:41.832678Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T22:14:41.842112Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:25:51.426189Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_217_MINER-10-102-0-217.txt
10.102.0.219,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2","2026-03-22T18:22:41.004304Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:30:48.565867Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:36:08.404547Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:48:03.329254Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:54:21.959964Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T19:56:13.714453Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T20:02:45.654971Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:21:16.306557Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:27:02.606084Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:31:02.208368Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:40:15.368205Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:51:50.285517Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_219_MINER-10-102-0-219.txt
10.102.0.221,低算力(<50TH/s),47.638610,部分算力板失效（初始化/ASIC枚举失败）,若 SUMMARY 仍有总算力，属低算力而非零算力；总线/通信异常,断电后检查故障算力板与控制板之间的电源线、数据线是否插紧、有无氧化；将故障板与正常板互换槽位或交叉到另一台同型号矿机，判断是板卡还是接口/控制板问题；在 LuxOS 中对异常板尝试手动复位或重新上电（若界面支持）；若多次 enumeration 后仍被永久关闭，按硬件损坏流程送修或更换算力板,"2026-03-23T00:19:57.910507Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:57.973768Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:19:58.409863Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:58.481061Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:20:04.413845Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:04.452018Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:04.909792Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:04.958964Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:10.913864Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:10.924718Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T00:20:11.509845Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:11.532992Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_0_221_MINER-10-102-0-221.txt
10.102.0.227,低算力(<50TH/s),47.771295,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","2026-03-22T18:19:35.869221Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:03.091287Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:04.629360Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:36.386716Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:25:26.330390Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:26:45.436149Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:29:20.627859Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:31:28.533518Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-19T21:55:20.322906Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-19T21:55:41.353978Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:03.816622Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)",logs_10_102_0_227_MINER-10-102-0-227.txt
10.102.0.228,低算力(<50TH/s),43.884250,部分算力板失效（初始化/ASIC枚举失败）,若 SUMMARY 仍有总算力，属低算力而非零算力；总线/通信异常,断电后检查故障算力板与控制板之间的电源线、数据线是否插紧、有无氧化；将故障板与正常板互换槽位或交叉到另一台同型号矿机，判断是板卡还是接口/控制板问题；在 LuxOS 中对异常板尝试手动复位或重新上电（若界面支持）；若多次 enumeration 后仍被永久关闭，按硬件损坏流程送修或更换算力板,"2026-03-23T00:19:57.890893Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:57.946544Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:19:58.398362Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:58.454092Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:20:04.390363Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:04.434700Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:04.898286Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:04.942420Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:10.890373Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:10.912374Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T00:20:11.498354Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:11.521692Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_0_228_MINER-10-102-0-228.txt
10.102.0.236,低算力(<50TH/s),43.650610,部分算力板失效（初始化/ASIC枚举失败）,若 SUMMARY 仍有总算力，属低算力而非零算力；总线/通信异常,断电后检查故障算力板与控制板之间的电源线、数据线是否插紧、有无氧化；将故障板与正常板互换槽位或交叉到另一台同型号矿机，判断是板卡还是接口/控制板问题；在 LuxOS 中对异常板尝试手动复位或重新上电（若界面支持）；若多次 enumeration 后仍被永久关闭，按硬件损坏流程送修或更换算力板,"2026-03-23T00:19:57.434681Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:57.491743Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:19:57.896375Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:57.901440Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:20:03.836334Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:03.869425Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:04.396330Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:04.477181Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:10.352356Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:10.448429Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T00:20:10.996677Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:11.056865Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_0_236_MINER-10-102-0-236.txt
10.102.0.237,低算力(<50TH/s),0.428630,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3","2026-03-19T23:58:28.012176Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T02:41:08.621115Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-20T03:06:59.232388Z [ERROR] Tuner error: Stage Some(8): restart: Disabled hashboard 3 {HB:3}: {ERR:I2} detected 153 chips, expected maximum 110 chips on one chain
2026-03-20T03:31:36.842481Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(2)]
2026-03-20T03:43:38.766794Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T04:13:25.824969Z [ERROR] Tuner error: Stage Some(8): restart: Disabled hashboard 3 {HB:3}: {ERR:I2} detected 123 chips, expected maximum 110 chips on one chain
2026-03-20T05:14:58.767809Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T13:22:38.902094Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T15:07:16.077676Z [ERROR] Tuner error: {ERR:H2} Stage 8: Zero MCR on hashboards [Address(2), Address(3)]
2026-03-20T19:44:02.900696Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T04:28:12.608454Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-21T08:12:06.301502Z [ERROR] Tuner error: Stage Some(8): restart: Disabled hashboard 3 {HB:3}: {ERR:I2} detected 308 chips, expected maximum 110 chips on one chain",logs_10_102_0_237_MINER-10-102-0-237.txt
10.102.0.241,低算力(<50TH/s),48.218940,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,3","2026-03-22T18:21:04.966159Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:05.734460Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T01:05:45.470825Z [ERROR] Tuner error: Stage Some(8): restart: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:25:22.579214Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:30:35.443680Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-15T18:33:15.288744Z [ERROR] Monitor task declared miner shutdown due to a failure requiring user attention: Shutdown: {ERR:T1} temperature 85 is above DANGEROUS; miner will be paused
2026-03-15T18:33:28.903105Z [ERROR] Miner was shut down and is now paused due to Shutdown: {ERR:T1} temperature 85 is above DANGEROUS
2026-03-15T18:39:03.355688Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:34.404142Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:55.439508Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:41.866443Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)",logs_10_102_0_241_MINER-10-102-0-241.txt
10.102.1.13,低算力(<50TH/s),49.830750,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","========== errors（错误） ==========
2026-03-15T18:39:03.020331Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:34.062119Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:55.089200Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:43.616039Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:44.621757Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:40:44.618881Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:05.646543Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:06.644614Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:15.659262Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:37.509897Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:37.520552Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)",logs_10_102_1_13_MINER-10-102-1-13.txt
10.102.1.14,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3","2026-03-20T11:25:09.269297Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T19:44:12.459571Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T05:22:51.948793Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T05:24:52.431930Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-21T05:26:33.214554Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T19:21:26.102486Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I1} unexpected revision of chip 19 (expected: 0x1366 received: 0x1b)
2026-03-21T19:23:52.449727Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-21T19:26:41.097827Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T20:22:37.774880Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I1} unexpected revision of chip 28 (expected: 0x1366 received: 0x0)
2026-03-21T20:34:19.216071Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T20:40:06.477224Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I2} detected 2747 chips, expected maximum 110 chips on one chain
2026-03-21T21:41:52.461226Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_14_MINER-10-102-1-14.txt
10.102.1.15,低算力(<50TH/s),36.303955,算力板部分失效（芯片数量严重不足）,总线/通信异常；网络/矿池连接异常,定位异常算力板并单板测试；检查该板排线、供电及散热状态；复位或升级固件后复测芯片识别数量；若芯片长期缺失，安排维修或更换算力板,"2026-03-18T17:54:00.937982Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T18:55:18.481056Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T18:56:25.097835Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T23:03:26.920605Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T23:04:54.229520Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T23:06:13.101503Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T23:08:04.229360Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T23:19:29.624242Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-18T23:20:44.598917Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-19T00:21:44.240174Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-19T00:22:50.883144Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]
2026-03-19T06:23:46.426767Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(1), Address(2), Address(3)]",logs_10_102_1_15_MINER-10-102-1-15.txt
10.102.1.17,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","2026-03-22T10:35:35.700532Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T11:48:34.972023Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T11:49:42.892048Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T17:50:54.945843Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T17:52:48.885737Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:17:30.426482Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:18:53.101695Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:21:47.428388Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:39.042567Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:47:06.320446Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:48:17.146031Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-18T17:41:34.600315Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(2)]",logs_10_102_1_17_MINER-10-102-1-17.txt
10.102.1.18,0算力,0.000000,多块算力板故障致 SOC 停机（芯片数严重不足/CRC）,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中若多条 Chain 出现「only find … asic」远低于 110，且伴随 ERROR_SOC_INIT，多为多块板同时异常；分别检查各故障链的排线、供电接口；与正常链交叉换槽位判断是板还是槽位/控制板；确认 PSU 各组输出是否稳定，但勿将「power off hashboard」误判为 PSU 本体损坏；必要时逐板更换或送修；若固件支持可尝试仅启用健康链临时恢复部分算力,"2026-03-23 00:27:27 Chain 0 only find 24 asic, will power off hash board 0
2026-03-23 00:27:35 Chain 2 only find 52 asic, will power off hash board 2
2026-03-23 00:27:35 ERROR_SOC_INIT: soc init failed!
2026-03-23 00:27:35 stop_mining: soc init failed!
2026-03-23 00:27:35 ****power off hashboard****
2026-03-23 00:20:04 get test_loop_securely_find_asic_num failed
2026-03-23 00:27:35 ATTENTION: Failed to find the chip on the 14 consecutive startup
""Hardware Errors"": 0,
""Get Failures"": 27,
""Remote Failures"": 0,
""Hardware Errors"": 0,
""Get Failures"": 27,",logs_10_102_1_18_MINER-10-102-1-18.txt
